Study_ID,physical,mental,money,education,career,social,spiritual,family,societal,other,t1commit,t1confident,t1effort,t1selfcontrol,t2status,t2commit,t2confident,t2effort,t2selfcontrol,t3status,t3commit,t3confident,t3effort,t3selfcontrol,t4status,t2lastworked,t2progress,t2conflict,t2forget,t2money,t2motivation,t2othersfail,t2othersknow,t2othersrely,t2time,t2unpleasant,t3lastworked,t3progress,t3conflict,t3forget,t3money,t3motivation,t3othersfail,t3othersknow,t3othersrely,t3time,t3unpleasant,t4progress,objcode,t4achieve,t4success,t4thoughtquit,t4recesses,t4feltfail,measure,apps,resolution,NumRes,inhib,init,cont,selfcontrol,gritty,disengagement,consc,impulse,selfesteem,t2break,t2active,t2notstarted,t2letgo,t3break,t3active,t3notstarted,t3letgo,t3completed,t4break,t4active,t4notstarted,t4letgo,t4completed
237,1,1,0,0,0,0,0,0,0,0,4,3,3,3,Active resolution,4,4,3,2,Achieved and maintaining,4,4,3,1,Achieved and maintaining,2,61,2,1,1,2,1,1,2,1,1,3,84,1,2,1,1,1,1,1,1,1,87,2,4,4,1,2,1,5,2,4,4,3,2.7142857143,3,2.9,3,3,3.7777777778,11,36,0,1,0,0,0,0,0,0,1,0,0,0,0,1
238,1,1,1,0,1,1,0,0,0,0,5,2,5,4,Active resolution,5,3,2,5,Active resolution,5,3,5,5,Active resolution,2,40,2,1,5,5,2,1,2,5,5,2,77,4,2,5,5,2,2,4,5,5,57,3,1,3,5,5,5,4,1,1,5,4.8571428571,4.7142857143,4.8333333333,4.8,4.1666666667,1.5833333333,4.6666666667,11,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0
238,1,1,1,0,1,0,0,0,1,0,5,1,4,3,Not currently working but plan to,5,1,1,1,Not currently working but plan to,5,2,1,3,Active resolution,7,11,2,1,5,1,4,4,2,1,5,7,5,4,2,5,5,2,1,4,1,5,15,2,1,1,1,5,5,2,2,2,5,4.8571428571,4.7142857143,4.8333333333,4.8,4.1666666667,1.5833333333,4.6666666667,11,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0
238,1,1,0,0,0,0,0,0,0,0,5,3,4,4,Not currently working but plan to,5,2,1,1,Not currently working but plan to,5,2,1,1,Active resolution,7,6,2,4,5,1,2,1,2,1,1,6,8,1,3,5,1,1,1,1,1,1,18,2,1,2,1,4,3,5,2,3,5,4.8571428571,4.7142857143,4.8333333333,4.8,4.1666666667,1.5833333333,4.6666666667,11,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0
238,0,1,1,0,1,0,0,0,1,0,5,2,5,3,Active resolution,5,2,1,1,Active resolution,5,1,1,1,Active resolution,7,9,2,4,5,1,4,1,2,1,1,7,7,2,3,5,1,2,1,2,1,1,0,3,1,1,1,5,5,5,2,4,5,4.8571428571,4.7142857143,4.8333333333,4.8,4.1666666667,1.5833333333,4.6666666667,11,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0
238,0,1,1,0,1,0,0,0,1,0,5,2,3,4,Active resolution,5,2,1,1,Active resolution,5,1,1,1,Active resolution,2,10,1,2,5,2,4,2,1,5,1,7,7,1,3,5,1,1,1,1,2,1,0,2,1,1,1,5,5,5,1,5,5,4.8571428571,4.7142857143,4.8333333333,4.8,4.1666666667,1.5833333333,4.6666666667,11,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0
239,,,,,,,,,,,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,4,4,3.8571428571,2.8333333333,3.6,2.75,1.5833333333,4.2222222222,11,31,,,,,,,,,,,,,,
239,,,,,,,,,,,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,4,4,3.8571428571,2.8333333333,3.6,2.75,1.5833333333,4.2222222222,11,31,,,,,,,,,,,,,,
239,,,,,,,,,,,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,4,4,3.8571428571,2.8333333333,3.6,2.75,1.5833333333,4.2222222222,11,31,,,,,,,,,,,,,,
239,,,,,,,,,,,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,4,4,4,3.8571428571,2.8333333333,3.6,2.75,1.5833333333,4.2222222222,11,31,,,,,,,,,,,,,,
240,1,0,0,0,0,0,0,0,0,0,5,4,4,4,Active resolution,5,5,5,4,Active resolution,5,5,5,4,Achieved and maintaining,2,100,1,1,1,4,1,1,1,4,3,2,90,1,1,1,4,1,1,1,3,2,100,3,5,5,1,1,1,5,1,1,1,2.7142857143,2.2857142857,2.8333333333,2.6,2.9166666667,3.1666666667,2.6666666667,5,23,0,1,0,0,0,1,0,0,0,0,0,0,0,1
241,0,0,1,0,0,0,0,0,0,0,5,5,5,4,Active resolution,4,4,5,5,Active resolution,4,5,5,4,,1,71,3,1,1,3,2,4,3,5,4,1,92,1,1,1,2,1,1,1,5,3,,1,,,,,,,2,1,1,2.8571428571,3.4285714286,3,3.1,3.25,3.1666666667,3.6666666667,10,17,0,1,0,0,0,1,0,0,0,,,,,
242,0,1,1,0,0,0,0,0,0,0,4,3,3,5,Active resolution,3,3,2,5,Active resolution,5,3,4,5,Achieved and maintaining,4,3,1,2,5,4,1,1,1,1,2,3,3,1,1,5,4,3,3,1,1,3,16,3,3,4,2,3,4,4,2,1,5,3.1428571429,2.8571428571,3.3333333333,3.1,3,3.1666666667,3.6666666667,12,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1
242,1,1,0,0,0,0,0,0,0,0,5,4,5,5,Active resolution,4,4,3,5,Active resolution,5,5,4,4,Achieved and maintaining,3,53,1,1,2,2,1,1,1,4,3,2,54,1,1,2,3,2,2,1,3,2,53,2,4,4,2,2,4,4,1,2,5,3.1428571429,2.8571428571,3.3333333333,3.1,3,3.1666666667,3.6666666667,12,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1
242,0,1,0,0,0,1,0,0,1,0,3,2,1,3,Not currently working but plan to,2,2,1,4,Not currently working but plan to,1,2,1,1,Not currently working but plan to,8,0,1,4,3,4,1,1,1,4,2,4,1,1,4,1,4,1,1,1,2,1,0,2,1,1,4,5,5,2,2,3,5,3.1428571429,2.8571428571,3.3333333333,3.1,3,3.1666666667,3.6666666667,12,27,1,0,0,0,1,0,0,0,0,1,0,0,0,0
242,1,1,1,0,1,0,0,0,0,0,2,2,1,3,Not currently working but plan to,2,2,2,2,Not currently working but plan to,2,1,1,3,Have not started working but plan to,7,6,1,3,1,3,1,1,1,2,3,7,1,4,5,2,4,1,1,4,3,3,0,3,1,1,4,4,4,3,1,4,5,3.1428571429,2.8571428571,3.3333333333,3.1,3,3.1666666667,3.6666666667,12,27,1,0,0,0,1,0,0,0,0,0,0,1,0,0
242,1,1,1,0,0,0,0,0,0,0,5,4,5,5,Active resolution,4,3,4,4,Active resolution,4,2,4,4,Achieved and maintaining,3,20,4,1,5,4,4,4,4,5,4,4,18,4,2,4,4,3,3,4,4,4,40,2,3,3,4,4,4,4,2,5,5,3.1428571429,2.8571428571,3.3333333333,3.1,3,3.1666666667,3.6666666667,12,27,0,1,0,0,0,1,0,0,0,0,0,0,0,1
243,1,1,1,0,0,1,1,1,1,0,5,5,5,5,Active resolution,5,5,5,5,,,,,,,1,100,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,2,,,,,,,1,1,5,5,4.4285714286,4.3333333333,4.6,4.25,3.4166666667,5,12,10,0,1,0,0,,,,,,,,,,
243,1,1,0,0,0,1,1,1,0,0,5,5,5,5,Active resolution,5,5,5,1,,,,,,,1,100,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,2,,,,,,,,2,5,5,4.4285714286,4.3333333333,4.6,4.25,3.4166666667,5,12,10,0,1,0,0,,,,,,,,,,
243,1,1,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,1,,,,,,,1,100,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,2,,,,,,,3,3,5,5,4.4285714286,4.3333333333,4.6,4.25,3.4166666667,5,12,10,0,1,0,0,,,,,,,,,,
243,1,1,0,0,0,0,0,1,0,0,5,5,5,5,Active resolution,5,5,5,1,,,,,,,1,99,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,2,,,,,,,1,4,5,5,4.4285714286,4.3333333333,4.6,4.25,3.4166666667,5,12,10,0,1,0,0,,,,,,,,,,
243,1,1,1,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,5,5,1,,,,,,,1,100,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,2,,,,,,,3,5,5,5,4.4285714286,4.3333333333,4.6,4.25,3.4166666667,5,12,10,0,1,0,0,,,,,,,,,,
244,1,0,1,1,1,1,0,0,0,0,5,5,5,5,Active resolution,4,5,5,5,Achieved and maintaining,4,5,5,4,Active resolution,2,21,1,2,2,3,1,1,1,4,2,3,75,2,2,1,3,3,2,2,4,2,70,2,3,4,3,4,2,4,1,1,4,3.5714285714,2.7142857143,3.8333333333,3.35,3.5833333333,2.75,3.8888888889,9,30,0,1,0,0,0,0,0,0,1,0,1,0,0,0
244,1,1,0,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,3,5,5,Not currently working but plan to,2,4,3,5,Not currently working but plan to,2,8,3,2,1,1,1,1,3,2,1,6,35,1,4,2,4,2,2,1,4,3,41,2,2,2,3,4,3,3,2,2,4,3.5714285714,2.7142857143,3.8333333333,3.35,3.5833333333,2.75,3.8888888889,9,30,0,1,0,0,1,0,0,0,0,1,0,0,0,0
244,1,0,1,0,0,1,0,0,0,0,5,5,5,4,Active resolution,5,5,5,5,Active resolution,5,5,5,5,Achieved and maintaining,1,14,1,2,2,2,1,1,1,1,1,1,95,1,2,2,1,4,3,1,2,3,90,2,4,5,1,2,1,4,3,3,4,3.5714285714,2.7142857143,3.8333333333,3.35,3.5833333333,2.75,3.8888888889,9,30,0,1,0,0,0,1,0,0,0,0,0,0,0,1
244,0,1,0,1,1,0,0,0,0,0,4,2,3,4,Not currently working but plan to,3,4,5,4,Not currently working but plan to,4,3,3,5,Not currently working but plan to,3,13,3,4,4,3,5,3,3,4,2,4,59,3,3,4,4,4,4,3,5,2,33,1,2,2,4,3,4,2,1,4,4,3.5714285714,2.7142857143,3.8333333333,3.35,3.5833333333,2.75,3.8888888889,9,30,1,0,0,0,1,0,0,0,0,1,0,0,0,0
245,,,,,,,,,,,4,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,2,3.7142857143,4.1428571429,3.5,3.8,3.0833333333,2.9166666667,4.2222222222,9,38,,,,,,,,,,,,,,
245,,,,,,,,,,,5,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,2,3.7142857143,4.1428571429,3.5,3.8,3.0833333333,2.9166666667,4.2222222222,9,38,,,,,,,,,,,,,,
246,,,,,,,,,,,5,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,5,4.2857142857,4.4285714286,4,4.25,3.5833333333,3.75,4.1111111111,10,33,,,,,,,,,,,,,,
246,,,,,,,,,,,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,5,4.2857142857,4.4285714286,4,4.25,3.5833333333,3.75,4.1111111111,10,33,,,,,,,,,,,,,,
246,,,,,,,,,,,4,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,5,4.2857142857,4.4285714286,4,4.25,3.5833333333,3.75,4.1111111111,10,33,,,,,,,,,,,,,,
246,,,,,,,,,,,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,4,5,4.2857142857,4.4285714286,4,4.25,3.5833333333,3.75,4.1111111111,10,33,,,,,,,,,,,,,,
246,,,,,,,,,,,4,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,5,4.2857142857,4.4285714286,4,4.25,3.5833333333,3.75,4.1111111111,10,33,,,,,,,,,,,,,,
247,0,0,0,0,0,0,0,1,0,0,5,5,5,5,Not currently working but plan to,5,5,2,4,Active resolution,5,3,4,4,,6,13,5,1,4,1,5,5,5,5,2,1,45,1,1,4,1,4,3,1,4,2,,3,,,,,,,3,1,3,4.4285714286,4.7142857143,4.6666666667,4.6,4.4166666667,2.5,5,12,39,1,0,0,0,0,1,0,0,0,,,,,
247,0,0,0,0,0,0,0,1,0,0,5,5,5,5,Not currently working but plan to,5,5,1,3,Active resolution,5,3,4,5,,6,50,5,1,3,1,5,5,5,3,1,4,34,1,1,5,1,4,4,1,5,1,,3,,,,,,,1,2,3,4.4285714286,4.7142857143,4.6666666667,4.6,4.4166666667,2.5,5,12,39,1,0,0,0,0,1,0,0,0,,,,,
247,0,0,1,0,1,0,0,1,0,0,5,5,5,5,Active resolution,5,5,5,5,Achieved and maintaining,5,5,5,5,,1,76,5,1,3,1,5,5,5,5,1,1,83,1,1,3,1,5,5,1,5,1,,3,,,,,,,1,3,3,4.4285714286,4.7142857143,4.6666666667,4.6,4.4166666667,2.5,5,12,39,0,1,0,0,0,0,0,0,1,,,,,
248,,,,,,,,,,,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,3,2.8571428571,4,4,3.6,3.8333333333,2,4.3333333333,10,37,,,,,,,,,,,,,,
248,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,3,2.8571428571,4,4,3.6,3.8333333333,2,4.3333333333,10,37,,,,,,,,,,,,,,
248,,,,,,,,,,,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,3,2.8571428571,4,4,3.6,3.8333333333,2,4.3333333333,10,37,,,,,,,,,,,,,,
249,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,4,3,2.8571428571,3.6666666667,3.15,3,2.9166666667,3.8888888889,12,23,,,,,,,,,,,,,,
249,,,,,,,,,,,4,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,4,3,2.8571428571,3.6666666667,3.15,3,2.9166666667,3.8888888889,12,23,,,,,,,,,,,,,,
249,,,,,,,,,,,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,4,3,2.8571428571,3.6666666667,3.15,3,2.9166666667,3.8888888889,12,23,,,,,,,,,,,,,,
249,,,,,,,,,,,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,4,3,2.8571428571,3.6666666667,3.15,3,2.9166666667,3.8888888889,12,23,,,,,,,,,,,,,,
250,,,,,,,,,,,4,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,4,3.4285714286,3.5714285714,3,3.35,2.9166666667,3.1666666667,3.8888888889,9,24,,,,,,,,,,,,,,
250,,,,,,,,,,,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,4,3.4285714286,3.5714285714,3,3.35,2.9166666667,3.1666666667,3.8888888889,9,24,,,,,,,,,,,,,,
250,,,,,,,,,,,4,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,4,3.4285714286,3.5714285714,3,3.35,2.9166666667,3.1666666667,3.8888888889,9,24,,,,,,,,,,,,,,
250,,,,,,,,,,,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,4,3.4285714286,3.5714285714,3,3.35,2.9166666667,3.1666666667,3.8888888889,9,24,,,,,,,,,,,,,,
251,1,1,0,0,0,0,0,1,0,0,5,3,5,5,Active resolution,4,4,5,3,Not currently working but plan to,3,2,3,4,Active resolution,2,38,2,2,1,2,4,5,2,1,1,7,31,1,2,1,5,5,5,1,3,4,14,1,2,2,3,4,5,3,2,1,3,3.8571428571,3.8571428571,3,3.6,3.8333333333,4.5833333333,4.2222222222,12,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0
251,1,1,0,0,0,0,0,0,0,0,4,4,3,2,Not currently working but plan to,2,2,1,1,Achieved and maintaining,4,5,4,1,Achieved and maintaining,7,7,5,3,2,4,4,4,5,3,1,4,67,2,2,1,3,1,4,2,4,1,64,2,4,4,3,3,3,4,2,2,3,3.8571428571,3.8571428571,3,3.6,3.8333333333,4.5833333333,4.2222222222,12,12,1,0,0,0,0,0,0,0,1,0,0,0,0,1
251,1,0,0,0,0,0,0,0,0,0,4,3,4,5,Active resolution,3,2,3,3,Not currently working but plan to,1,2,1,5,Active resolution,4,26,4,4,1,5,5,4,4,5,4,7,10,4,3,1,5,4,4,4,5,4,9,2,1,2,5,5,5,3,2,3,3,3.8571428571,3.8571428571,3,3.6,3.8333333333,4.5833333333,4.2222222222,12,12,0,1,0,0,1,0,0,0,0,0,1,0,0,0
252,0,0,0,0,0,0,0,0,0,1,5,5,4,4,Active resolution,5,4,3,1,Active resolution,4,4,2,2,Not currently working but plan to,4,18,2,3,4,1,3,3,2,2,1,7,29,1,1,3,3,2,2,1,1,1,31,2,2,2,1,4,4,5,2,1,4,4.2857142857,3.8571428571,3.6666666667,3.95,4.25,2,4.2222222222,10,40,0,1,0,0,0,1,0,0,0,1,0,0,0,0
252,0,1,0,0,1,0,1,0,0,0,5,5,4,4,Active resolution,5,4,4,1,Active resolution,5,5,4,2,Active resolution,1,30,1,1,1,2,1,2,1,3,1,4,42,1,1,1,1,1,1,1,3,1,49,3,3,3,1,4,3,5,1,2,4,4.2857142857,3.8571428571,3.6666666667,3.95,4.25,2,4.2222222222,10,40,0,1,0,0,0,1,0,0,0,0,1,0,0,0
252,1,1,0,0,0,1,1,1,0,0,5,4,5,4,Active resolution,5,5,3,1,Active resolution,5,4,3,1,Achieved and maintaining,2,45,1,1,2,1,5,5,1,2,1,5,65,1,2,1,1,3,3,1,1,1,91,2,4,4,1,4,2,5,2,3,4,4.2857142857,3.8571428571,3.6666666667,3.95,4.25,2,4.2222222222,10,40,0,1,0,0,0,1,0,0,0,0,0,0,0,1
252,1,1,0,0,0,0,0,1,0,0,5,5,5,4,Active resolution,5,5,4,1,Active resolution,5,5,4,1,Achieved and maintaining,2,68,1,1,1,1,5,5,1,2,1,3,91,1,1,1,2,4,4,1,2,1,94,2,5,5,1,2,2,5,2,4,4,4.2857142857,3.8571428571,3.6666666667,3.95,4.25,2,4.2222222222,10,40,0,1,0,0,0,1,0,0,0,0,0,0,0,1
253,1,0,0,0,0,1,0,0,0,0,5,5,4,5,Not currently working but plan to,2,3,2,5,Active resolution,4,1,4,5,Active resolution,5,11,1,3,1,4,3,4,1,1,5,2,81,1,1,1,4,5,5,1,1,4,70,2,3,2,2,1,1,5,2,1,4,3.7142857143,4.1428571429,4,3.95,4,3.0833333333,4.4444444444,12,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0
253,1,0,0,0,0,0,0,0,0,0,5,5,5,3,Have not started working but plan to,3,3,1,4,Active resolution,2,3,2,2,Achieved and done,8,,2,3,1,3,1,1,2,3,3,2,25,1,3,1,3,2,3,1,1,3,100,3,5,5,1,1,1,5,3,2,4,3.7142857143,4.1428571429,4,3.95,4,3.0833333333,4.4444444444,12,13,0,0,1,0,0,1,0,0,0,0,0,0,0,1
253,0,0,1,0,0,0,0,0,0,0,5,5,5,3,Active resolution,5,5,5,2,"Thrown in the towel, not currently working dont plan to",1,1,1,3,Active resolution,1,19,1,1,5,3,1,1,1,4,2,7,6,1,4,5,4,4,4,1,4,3,24,3,2,2,1,1,3,5,3,3,4,3.7142857143,4.1428571429,4,3.95,4,3.0833333333,4.4444444444,12,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0
253,0,0,0,0,0,0,0,0,0,1,3,3,3,2,Active resolution,5,5,5,1,Not currently working but plan to,1,1,1,2,Have not started working dont plan to,1,43,2,1,5,3,5,5,2,2,2,7,3,1,4,5,4,1,1,1,4,3,0,3,1,1,4,4,4,1,2,4,4,3.7142857143,4.1428571429,4,3.95,4,3.0833333333,4.4444444444,12,13,0,1,0,0,1,0,0,0,0,0,0,0,1,0
254,,,,,,,,,,,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,4,3.8571428571,3.4285714286,4,3.75,3.5,2.5,4,11,31,,,,,,,,,,,,,,
254,,,,,,,,,,,5,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,4,3.8571428571,3.4285714286,4,3.75,3.5,2.5,4,11,31,,,,,,,,,,,,,,
254,,,,,,,,,,,5,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,4,3.8571428571,3.4285714286,4,3.75,3.5,2.5,4,11,31,,,,,,,,,,,,,,
254,,,,,,,,,,,5,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,4,3.8571428571,3.4285714286,4,3.75,3.5,2.5,4,11,31,,,,,,,,,,,,,,
255,1,0,0,0,0,0,0,0,0,0,5,4,5,5,Active resolution,4,5,5,5,Active resolution,4,3,4,5,Not currently working but plan to,1,36,1,1,4,4,2,2,1,3,2,3,53,1,1,4,5,3,3,1,4,5,3,3,2,1,5,5,5,5,1,1,3,2,2.7142857143,2.1666666667,2.3,2.9166666667,3.6666666667,2.8888888889,12,21,0,1,0,0,0,1,0,0,0,1,0,0,0,0
255,1,0,0,0,0,0,0,0,0,0,4,3,5,4,Active resolution,4,4,4,5,Not currently working but plan to,4,2,2,5,Not currently working but plan to,2,39,1,1,2,5,2,2,1,2,4,7,12,1,2,1,5,2,2,1,4,5,1,3,3,2,4,5,5,5,1,2,3,2,2.7142857143,2.1666666667,2.3,2.9166666667,3.6666666667,2.8888888889,12,21,0,1,0,0,1,0,0,0,0,1,0,0,0,0
255,0,1,0,0,0,0,0,0,0,0,5,4,5,5,Active resolution,5,5,5,4,Active resolution,5,5,5,3,Active resolution,1,54,1,1,1,1,1,1,1,3,2,1,62,1,1,1,3,1,1,1,1,3,39,1,2,2,1,3,5,2,2,3,3,2,2.7142857143,2.1666666667,2.3,2.9166666667,3.6666666667,2.8888888889,12,21,0,1,0,0,0,1,0,0,0,0,1,0,0,0
256,1,1,0,0,0,1,0,0,0,0,5,5,3,5,Active resolution,3,1,2,5,Active resolution,5,3,5,5,Active resolution,4,13,2,1,1,5,4,4,2,4,3,1,22,2,2,2,4,1,1,2,4,3,3,3,1,1,1,5,4,5,2,1,5,3.8571428571,3.5714285714,3.6666666667,3.7,3.5,3.5,4.5555555556,12,36,0,1,0,0,0,1,0,0,0,0,1,0,0,0
256,1,1,0,0,0,0,0,0,0,0,5,5,5,3,Active resolution,5,4,3,4,Active resolution,5,3,5,5,Active resolution,,20,1,2,1,4,1,1,1,2,1,1,23,2,3,2,4,1,1,2,1,3,21,2,2,3,1,5,5,3,2,2,5,3.8571428571,3.5714285714,3.6666666667,3.7,3.5,3.5,4.5555555556,12,36,0,1,0,0,0,1,0,0,0,0,1,0,0,0
256,1,1,0,0,0,1,1,0,0,0,5,4,3,5,Have not started working but plan to,4,3,2,5,Active resolution,5,4,3,5,Active resolution,,12,3,1,1,4,1,1,3,4,1,3,14,3,1,1,4,1,1,3,5,1,10,2,2,2,1,5,2,5,2,3,5,3.8571428571,3.5714285714,3.6666666667,3.7,3.5,3.5,4.5555555556,12,36,0,0,1,0,0,1,0,0,0,0,1,0,0,0
256,1,1,0,0,0,0,1,0,0,0,5,5,3,3,Active resolution,5,5,4,3,Active resolution,5,5,5,5,Achieved and maintaining,2,93,1,2,1,3,1,1,1,1,2,2,81,1,4,1,4,1,1,1,1,1,83,2,4,4,1,3,1,5,2,4,5,3.8571428571,3.5714285714,3.6666666667,3.7,3.5,3.5,4.5555555556,12,36,0,1,0,0,0,1,0,0,0,0,0,0,0,1
256,0,0,1,0,0,1,1,1,0,0,4,3,5,3,Active resolution,5,5,4,4,Active resolution,5,3,5,5,Achieved and maintaining,2,61,2,1,4,1,5,3,2,4,1,,57,3,1,5,3,4,1,3,5,2,98,2,4,4,1,2,1,5,1,5,5,3.8571428571,3.5714285714,3.6666666667,3.7,3.5,3.5,4.5555555556,12,36,0,1,0,0,0,1,0,0,0,0,0,0,0,1
257,1,0,0,0,0,0,0,0,0,0,4,4,4,5,Active resolution,4,3,4,5,Active resolution,3,1,2,5,,1,17,1,2,2,5,5,5,1,4,4,7,22,1,3,1,4,1,1,1,2,4,,3,,,,,,,2,1,2,3,2.1428571429,2.5,2.55,2.4166666667,4.8333333333,3.6666666667,10,25,0,1,0,0,0,1,0,0,0,,,,,
257,0,0,1,0,0,0,0,0,0,0,5,5,5,5,Active resolution,5,4,4,5,Active resolution,5,3,4,5,,3,31,2,1,1,5,5,5,2,1,4,7,41,1,1,1,2,2,4,1,1,4,,3,,,,,,,2,2,2,3,2.1428571429,2.5,2.55,2.4166666667,4.8333333333,3.6666666667,10,25,0,1,0,0,0,1,0,0,0,,,,,
258,0,0,1,0,0,0,0,1,0,0,5,5,5,4,Active resolution,5,3,3,1,,,,,,,7,7,1,1,5,1,1,1,1,1,1,,,,,,,,,,,,,3,,,,,,,2,1,4,4.1428571429,3.5714285714,3.8333333333,3.85,3.0833333333,2.3333333333,4.4444444444,12,12,0,1,0,0,,,,,,,,,,
258,1,0,0,0,0,0,0,0,0,0,5,4,4,5,Active resolution,4,3,3,3,,,,,,,1,32,2,2,1,5,1,1,2,3,3,,,,,,,,,,,,,3,,,,,,,2,2,4,4.1428571429,3.5714285714,3.8333333333,3.85,3.0833333333,2.3333333333,4.4444444444,12,12,0,1,0,0,,,,,,,,,,
258,1,0,0,0,0,0,0,0,0,0,4,4,4,4,Active resolution,5,5,5,1,,,,,,,1,83,2,1,1,1,1,1,2,2,1,,,,,,,,,,,,,2,,,,,,,1,3,4,4.1428571429,3.5714285714,3.8333333333,3.85,3.0833333333,2.3333333333,4.4444444444,12,12,0,1,0,0,,,,,,,,,,
258,1,0,0,0,0,0,0,0,0,0,5,5,5,3,Active resolution,3,3,3,3,,,,,,,3,7,1,3,1,1,1,1,1,1,3,,,,,,,,,,,,,2,,,,,,,2,4,4,4.1428571429,3.5714285714,3.8333333333,3.85,3.0833333333,2.3333333333,4.4444444444,12,12,0,1,0,0,,,,,,,,,,
259,1,0,0,0,0,0,0,0,0,0,5,4,5,5,Active resolution,4,3,4,2,Have not started working but plan to,2,2,2,4,Not currently working but plan to,2,4,1,2,1,3,1,1,1,1,1,7,2,1,4,1,5,1,1,1,1,1,7,3,1,1,5,5,5,5,2,1,2,5,3.7142857143,4,4.25,3.8333333333,4.3333333333,4.6666666667,12,26,0,1,0,0,0,0,1,0,0,1,0,0,0,0
259,1,0,0,0,0,0,0,0,0,0,5,4,5,4,Active resolution,4,3,4,1,Have not started working but plan to,2,2,2,2,Not currently working but plan to,2,4,1,1,1,2,1,1,1,1,1,7,2,1,5,1,5,1,1,1,1,1,6,2,1,1,5,5,5,5,,2,2,5,3.7142857143,4,4.25,3.8333333333,4.3333333333,4.6666666667,12,26,0,1,0,0,0,0,1,0,0,1,0,0,0,0
260,1,0,0,0,0,0,0,0,0,0,5,4,4,5,Active resolution,5,5,5,5,,,,,,,3,61,1,1,1,5,3,3,1,1,5,,,,,,,,,,,,,2,,,,,,,2,1,1,3,4.1428571429,3.8333333333,3.65,3.5,3.0833333333,4.5555555556,12,40,0,1,0,0,,,,,,,,,,
